identification,name,status,type,ranking,address,city,state,date,critical
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,4/28/2017 12:00:00 AM,Priority
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,4/28/2017 12:00:00 AM,Core
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,9/22/2016 12:00:00 AM,Priority
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,9/22/2016 12:00:00 AM,Priority Foundation
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,9/22/2016 12:00:00 AM,Core
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,4/23/2018 12:00:00 AM,Core
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,4/23/2018 12:00:00 AM,Priority
06141A236A97929E85256EB60062535F,Bistro 29 & Billy's Cheesesteaks,Permitted,Full Service Restaurant,Risk Category 3,3907 & 3911,Arlington,VA,4/23/2018 12:00:00 AM,Priority Foundation
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,3/26/2018 12:00:00 AM,Priority
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,3/26/2018 12:00:00 AM,Priority Foundation
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,3/26/2018 12:00:00 AM,Core
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,9/11/2018 12:00:00 AM,Priority
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,9/11/2018 12:00:00 AM,Priority Foundation
06239AB95EE8C2FD85256C3900699152,Morton's of Chicago/Arlington,Pending,Full Service Restaurant,Risk Category 3,1631,Arlington,VA,9/22/2016 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,4/19/2017 12:00:00 AM,Core
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,7/24/2018 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/8/2018 12:00:00 AM,Core
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/8/2018 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/8/2018 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,8/11/2017 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,8/11/2017 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,12/13/2016 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,8/5/2016 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,8/5/2016 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/28/2017 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/28/2017 12:00:00 AM,Core
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,11/28/2017 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,4/22/2016 12:00:00 AM,Core
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,4/22/2016 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,4/22/2016 12:00:00 AM,Priority
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,3/15/2018 12:00:00 AM,Core
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,3/15/2018 12:00:00 AM,Priority Foundation
068847065D00499E8525780D00757EDF,Circa at Clarendon,Permitted,Full Service Restaurant/Caterer,Risk Category 3,3010,Arlington,VA,3/15/2018 12:00:00 AM,Priority
068A7A391D7A027B8825744100533125,Thirsty Bernie(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,2163,Arlington,VA,7/7/2016 12:00:00 AM,Core
068A7A391D7A027B8825744100533125,Thirsty Bernie(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,2163,Arlington,VA,7/7/2016 12:00:00 AM,Priority
068A7A391D7A027B8825744100533125,Thirsty Bernie(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,2163,Arlington,VA,3/9/2016 12:00:00 AM,Priority Foundation
068A7A391D7A027B8825744100533125,Thirsty Bernie(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,2163,Arlington,VA,3/9/2016 12:00:00 AM,Core
068A7A391D7A027B8825744100533125,Thirsty Bernie(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,2163,Arlington,VA,11/30/2016 12:00:00 AM,Priority Foundation
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/10/2017 12:00:00 AM,Priority
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/10/2017 12:00:00 AM,Core
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/11/2016 12:00:00 AM,Priority
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/11/2016 12:00:00 AM,Core
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/11/2016 12:00:00 AM,Priority Foundation
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,2/11/2016 12:00:00 AM,Core
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,2/11/2016 12:00:00 AM,Priority
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,2/11/2016 12:00:00 AM,Priority Foundation
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,1/9/2018 12:00:00 AM,Core
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,4/4/2016 12:00:00 AM,Core
06D0D77A1FD902CC852570DD0053A243,Westover Market,Permitted,Grocery Store Food Service,Risk Category 1,5863,Arlington,VA,4/4/2016 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/21/2017 12:00:00 AM,Core
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/21/2017 12:00:00 AM,Priority
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/21/2017 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,11/15/2016 12:00:00 AM,Priority
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,11/15/2016 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/1/2018 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/1/2018 12:00:00 AM,Priority
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/1/2018 12:00:00 AM,Core
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,7/11/2018 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,7/11/2018 12:00:00 AM,Core
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,11/8/2017 12:00:00 AM,Priority
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,11/8/2017 12:00:00 AM,Core
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/18/2016 12:00:00 AM,Core
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,3/18/2016 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,6/13/2017 12:00:00 AM,Priority Foundation
0721D3A240CBFC9188256BF8007481CA,Clarendon Grill(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1101,Arlington,VA,6/13/2017 12:00:00 AM,Core
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,9/21/2017 12:00:00 AM,Priority
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,9/21/2017 12:00:00 AM,Priority Foundation
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,9/21/2017 12:00:00 AM,Core
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,8/23/2018 12:00:00 AM,Priority Foundation
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,6/25/2018 12:00:00 AM,Priority Foundation
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,6/25/2018 12:00:00 AM,Priority
07E9EEAC9B29B3048525813D005164FE,Brooklyn The Signature Sandwich,Permitted,Mobile Food Unit,Risk Category 2,Mobile,Arlington,VA,6/25/2018 12:00:00 AM,Core
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/17/2016 12:00:00 AM,Core
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/17/2016 12:00:00 AM,Priority Foundation
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/10/2017 12:00:00 AM,Core
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/10/2017 12:00:00 AM,Priority
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/10/2017 12:00:00 AM,Priority Foundation
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,8/11/2016 12:00:00 AM,Priority
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,8/11/2016 12:00:00 AM,Priority Foundation
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,7/24/2018 12:00:00 AM,Priority
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,7/24/2018 12:00:00 AM,Priority Foundation
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/21/2018 12:00:00 AM,Core
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/21/2018 12:00:00 AM,Priority Foundation
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,2/21/2018 12:00:00 AM,Priority
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,8/16/2017 12:00:00 AM,Priority
07F43CF023F9A63C85257E76005D258C,Pepita Cantina(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,4000,Arlington,VA,8/16/2017 12:00:00 AM,Priority Foundation
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,3/10/2017 12:00:00 AM,Core
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,2/8/2018 12:00:00 AM,Core
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,10/12/2018 12:00:00 AM,Priority
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,10/12/2018 12:00:00 AM,Priority Foundation
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,6/13/2018 12:00:00 AM,Priority
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,6/13/2018 12:00:00 AM,Priority Foundation
0838B080E59E8206852576E0006E5E9B,Embassy Crystal Grill Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1300,Arlington,VA,4/6/2016 12:00:00 AM,Core
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,1/22/2018 12:00:00 AM,Core
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,1/22/2018 12:00:00 AM,Priority Foundation
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,2/3/2017 12:00:00 AM,Priority Foundation
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,2/3/2017 12:00:00 AM,Core
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,6/18/2018 12:00:00 AM,Priority Foundation
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,1/31/2017 12:00:00 AM,Priority Foundation
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,1/31/2017 12:00:00 AM,Core
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,1/31/2017 12:00:00 AM,Priority
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,2/2/2016 12:00:00 AM,Priority Foundation
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,2/2/2016 12:00:00 AM,Core
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,7/7/2017 12:00:00 AM,Priority
084723B95323332E8525792000523449,Tivoli Pastry and Gourmet,Permitted,Fast Food Restaurant,Risk Category 2,901,Arlington,VA,7/29/2016 12:00:00 AM,Priority Foundation
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,1/11/2018 12:00:00 AM,Priority
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,1/11/2018 12:00:00 AM,Core
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,8/31/2016 12:00:00 AM,Priority
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,8/31/2016 12:00:00 AM,Priority Foundation
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,8/31/2016 12:00:00 AM,Core
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,7/11/2017 12:00:00 AM,Priority Foundation
08A52F64FBB8200B85256E92005CB939,Crystal Park Sundries,Permitted,Convenience Store Food Service,Risk Category 2,2231,Arlington,VA,7/11/2017 12:00:00 AM,Core
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,3/28/2018 12:00:00 AM,Priority
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,3/28/2018 12:00:00 AM,Core
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,9/21/2018 12:00:00 AM,Priority
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,9/21/2018 12:00:00 AM,Priority Foundation
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,5/25/2017 12:00:00 AM,Core
08A63B72B6DE969D88256BF800748527,Clarendon Ballroom,Permitted,Full Service Restaurant,Risk Category 3,3185,Arlington,VA,9/27/2016 12:00:00 AM,Core
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,8/30/2016 12:00:00 AM,Core
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,8/30/2016 12:00:00 AM,Priority
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,8/30/2016 12:00:00 AM,Priority Foundation
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,2/21/2017 12:00:00 AM,Core
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,2/21/2017 12:00:00 AM,Priority
08AFE3463BCD2938882573370068F2D0,Tortoise and Hare Bar(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 2,567,Arlington,VA,2/21/2017 12:00:00 AM,Priority Foundation
